freq,unit,airpol,src_crf,geo\TIME_PERIOD	2010 	2011 	2012 	2013 	2014 	2015 	2016 	2017 	2018 	2019 	2020 	2021 	2022 	2023 	2024 
A,MIO_T,GHG,CRF2B4,SI	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,MIO_T,GHG,CRF2B4,SK	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,MIO_T,GHG,CRF2B4,TR	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,MIO_T,GHG,CRF2B5,AT	0.03656 	0.04386 	0.04348 	0.04318 	0.04239 	0.04557 	0.0429 	0.04056 	0.04312 	0.04207 	0.03988 	0.04427 	0.04319 	0.03259 	0.03376 
A,MIO_T,GHG,CRF2B5,BE	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,MIO_T,GHG,CRF2B5,BG	0.0137 	0.01635 	0.01164 	0.00901 	0.00825 	0.00554 	0.00763 	0.00446 	0.00515 	0.00712 	0.00881 	0.01045 	0.00111 	0.00552 	: m
A,MIO_T,GHG,CRF2B5,CH	0.02873 	0.02929 	0.03044 	0.02351 	0.02673 	0.02529 	0.02701 	0.02433 	0.0348 	0.02459 	0.02543 	0.02422 	0.02269 	0.01433 	0.01554 
A,MIO_T,GHG,CRF2B5,CY	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,MIO_T,GHG,CRF2B5,CZ	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,MIO_T,GHG,CRF2B5,DE	0.01673 	0.02243 	0.01027 	0.01092 	0.00431 	0.00724 	0.00727 	0.00481 	0.00646 	0.00796 	0.00449 	0.00588 	0.00964 	0.00458 	0.00439 
A,MIO_T,GHG,CRF2B5,DK	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,MIO_T,GHG,CRF2B5,EE	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,MIO_T,GHG,CRF2B5,EL	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,MIO_T,GHG,CRF2B5,ES	0.0496 	0.07247 	0.06944 	0.06648 	0.06324 	0.06111 	0.05969 	0.05942 	0.06355 	0.06279 	0.04621 	0.06173 	0.02629 	0.03155 	0.03499 
A,MIO_T,GHG,CRF2B5,EU27_2020	0.41885 	0.48008 	0.37455 	0.31722 	0.28671 	0.25501 	0.27251 	0.25549 	0.27703 	0.27071 	0.22062 	0.26225 	0.15797 	0.14046 	0.1565 
A,MIO_T,GHG,CRF2B5,FI	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,MIO_T,GHG,CRF2B5,FR	0.02268 	0.0243 	0.02605 	0.02038 	0.01911 	0.0202 	0.02396 	0.02719 	0.02745 	0.027 	0.0216 	0.02767 	0.02667 	0.02365 	0.02448 
A,MIO_T,GHG,CRF2B5,HR	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,MIO_T,GHG,CRF2B5,HU	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,MIO_T,GHG,CRF2B5,IE	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,MIO_T,GHG,CRF2B5,IS	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,MIO_T,GHG,CRF2B5,IT	0.00663 	0.00633 	0.00542 	0.00502 	0.00488 	0.00459 	0.00457 	0.0047 	0.00489 	0.00396 	0.0038 	0.00475 	0.00347 	0.0023 	0.00246 
A,MIO_T,GHG,CRF2B5,LT	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,MIO_T,GHG,CRF2B5,LU	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,MIO_T,GHG,CRF2B5,LV	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,MIO_T,GHG,CRF2B5,MT	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,MIO_T,GHG,CRF2B5,NL	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,MIO_T,GHG,CRF2B5,NO	0.08016 	0.0746 	0.04665 	0.04983 	0.05262 	0.05181 	0.05502 	0.0624 	0.06388 	0.05432 	0.0487 	0.04825 	0.041 	0.0004 	0.00014 
A,MIO_T,GHG,CRF2B5,PL	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,MIO_T,GHG,CRF2B5,PT	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,MIO_T,GHG,CRF2B5,RO	0.03137 	0.02963 	0.02484 	0.01946 	0.01106 	0.0185 	0.016 	0.01159 	0.01252 	0.01061 	0.01098 	0.0156 	0.01212 	0.00845 	0.00995 
A,MIO_T,GHG,CRF2B5,SE	0.04403 	0.04242 	0.04214 	0.04743 	0.0477 	0.04379 	0.04733 	0.0434 	0.04563 	0.04716 	0.039 	0.04433 	: m	: m	: m
A,MIO_T,GHG,CRF2B5,SI	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,MIO_T,GHG,CRF2B5,SK	0.19756 	0.22228 	0.14126 	0.09535 	0.08576 	0.04847 	0.06316 	0.05935 	0.06826 	0.06205 	0.04583 	0.04757 	0.03549 	0.03182 	0.04649 
A,MIO_T,GHG,CRF2B5,TR	0.0186 	0.02336 	0.02085 	0.02171 	0.02047 	0.01206 	0.00768 	0.00757 	0.00623 	0.00816 	0.00754 	0.00851 	0.00802 	0.00641 	0.00568 
A,MIO_T,GHG,CRF2B6,AT	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,MIO_T,GHG,CRF2B6,BE	: m	: m	: m	0.06698 	0.06949 	0.06979 	0.07535 	0.07833 	0.06895 	0.06669 	0.06046 	0.06536 	0.06814 	0.04484 	0.06371 
A,MIO_T,GHG,CRF2B6,BG	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,MIO_T,GHG,CRF2B6,CH	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,MIO_T,GHG,CRF2B6,CY	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,MIO_T,GHG,CRF2B6,CZ	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,MIO_T,GHG,CRF2B6,DE	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,MIO_T,GHG,CRF2B6,DK	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,MIO_T,GHG,CRF2B6,EE	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,MIO_T,GHG,CRF2B6,EL	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,MIO_T,GHG,CRF2B6,ES	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	0.00012 	0.00011 	0.00007 	0.00007 
A,MIO_T,GHG,CRF2B6,EU27_2020	0.05346 	0.0552 	0.04211 	0.1203 	0.12283 	0.12472 	0.13122 	0.13686 	0.12046 	0.1201 	0.11658 	0.12328 	0.12709 	0.0872 	0.11891 
A,MIO_T,GHG,CRF2B6,FI	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,MIO_T,GHG,CRF2B6,FR	0.00489 	0.00672 	0.00587 	0.00792 	0.00679 	0.00669 	0.00642 	0.00609 	0.00651 	0.00619 	0.00641 	0.00606 	0.00619 	0.00451 	0.00561 
A,MIO_T,GHG,CRF2B6,HR	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,MIO_T,GHG,CRF2B6,HU	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,MIO_T,GHG,CRF2B6,IE	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,MIO_T,GHG,CRF2B6,IS	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,MIO_T,GHG,CRF2B6,IT	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,MIO_T,GHG,CRF2B6,LT	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,MIO_T,GHG,CRF2B6,LU	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,MIO_T,GHG,CRF2B6,LV	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,MIO_T,GHG,CRF2B6,MT	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,MIO_T,GHG,CRF2B6,NL	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,MIO_T,GHG,CRF2B6,NO	0.30539 	0.27659 	0.27845 	0.28345 	0.26403 	0.16279 	0.1476 	0.25688 	0.24684 	0.25334 	0.27078 	0.27468 	0.247 	0.17719 	0.24983 
A,MIO_T,GHG,CRF2B6,PL	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,MIO_T,GHG,CRF2B6,PT	: m	: m	: m	: m	0.00001 	0.00001 	0.00001 	0.00003 	0.00003 	0.00003 	0.00003 	0.00003 	0.00004 	0.00004 	0.00002 
A,MIO_T,GHG,CRF2B6,RO	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,MIO_T,GHG,CRF2B6,SE	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,MIO_T,GHG,CRF2B6,SI	0.04858 	0.04848 	0.03624 	0.0454 	0.04654 	0.04823 	0.04945 	0.05241 	0.04497 	0.04719 	0.04969 	0.05171 	0.05261 	0.03774 	0.04949 
A,MIO_T,GHG,CRF2B6,SK	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,MIO_T,GHG,CRF2B6,TR	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,MIO_T,GHG,CRF2B7,AT	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,MIO_T,GHG,CRF2B7,BE	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,MIO_T,GHG,CRF2B7,BG	0.50488 	0.54882 	0.55017 	0.53876 	0.59918 	0.57438 	0.57924 	0.5618 	0.55078 	0.51215 	0.344 	0.56943 	0.45068 	0.46003 	0.50986 
A,MIO_T,GHG,CRF2B7,CH	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,MIO_T,GHG,CRF2B7,CY	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,MIO_T,GHG,CRF2B7,CZ	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,MIO_T,GHG,CRF2B7,DE	0.44462 	0.46766 	0.44258 	0.4711 	0.49508 	0.48407 	0.47999 	0.49546 	0.49205 	0.48825 	0.45016 	0.45781 	0.45296 	0.39388 	0.40445 
A,MIO_T,GHG,CRF2B7,DK	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,MIO_T,GHG,CRF2B7,EE	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,MIO_T,GHG,CRF2B7,EL	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,MIO_T,GHG,CRF2B7,ES	0.26453 	0.29693 	0.29459 	0.26987 	0.30728 	0.30833 	0.33436 	0.31845 	0.30137 	0.32141 	0.26559 	0.28318 	0.29652 	0.21093 	0.2068 
A,MIO_T,GHG,CRF2B7,EU27_2020	1.8105 	1.92697 	1.88222 	1.85155 	2.00672 	2.01245 	2.06232 	2.0771 	2.05793 	1.94886 	1.57352 	1.83215 	1.70254 	1.52703 	1.54796 
A,MIO_T,GHG,CRF2B7,FI	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,MIO_T,GHG,CRF2B7,FR	0.34116 	0.29352 	0.29586 	0.28264 	0.341 	0.32071 	0.31579 	0.33573 	0.29378 	0.2787 	0.24541 	0.24335 	0.24184 	0.23299 	0.2123 
A,MIO_T,GHG,CRF2B7,HR	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,MIO_T,GHG,CRF2B7,HU	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,MIO_T,GHG,CRF2B7,IE	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,MIO_T,GHG,CRF2B7,IS	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,MIO_T,GHG,CRF2B7,IT	0.20333 	0.26255 	0.24002 	0.23058 	0.20641 	0.25535 	0.28179 	0.2912 	0.34605 	0.30099 	0.26837 	0.27838 	0.26054 	0.22921 	0.21455 
A,MIO_T,GHG,CRF2B7,LT	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,MIO_T,GHG,CRF2B7,LU	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,MIO_T,GHG,CRF2B7,LV	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,MIO_T,GHG,CRF2B7,MT	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,MIO_T,GHG,CRF2B7,NL	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,MIO_T,GHG,CRF2B7,NO	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,MIO_T,GHG,CRF2B7,PL	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,MIO_T,GHG,CRF2B7,PT	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,MIO_T,GHG,CRF2B7,RO	0.05198 	0.05749 	0.05901 	0.0586 	0.05777 	0.06963 	0.07114 	0.07445 	0.0739 	0.04735 	: m	: m	: m	: m	: m
A,MIO_T,GHG,CRF2B7,SE	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,MIO_T,GHG,CRF2B7,SI	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,MIO_T,GHG,CRF2B7,SK	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,MIO_T,GHG,CRF2B7,TR	0.11044 	0.1316 	0.13082 	0.12494 	0.13544 	0.13427 	0.14399 	0.20794 	0.46599 	0.5574 	0.53096 	0.61514 	0.65348 	0.64895 	0.66097 
A,MIO_T,GHG,CRF2B8,AT	0.042 	0.042 	0.042 	0.042 	0.042 	0.042 	0.042 	0.042 	0.042 	0.042 	0.042 	0.042 	0.042 	0.042 	0.042 
A,MIO_T,GHG,CRF2B8,BE	4.06088 	3.81972 	3.62126 	3.68118 	3.92752 	3.98444 	3.74077 	3.64518 	3.85169 	3.30785 	3.97873 	4.12516 	3.96704 	3.49363 	3.64401 
A,MIO_T,GHG,CRF2B8,BG	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,MIO_T,GHG,CRF2B8,CH	0.09807 	0.0869 	0.0871 	0.08485 	0.08379 	0.09849 	0.11148 	0.09089 	0.09705 	0.10351 	0.09833 	0.11637 	0.10419 	0.10656 	0.08955 
A,MIO_T,GHG,CRF2B8,CY	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,MIO_T,GHG,CRF2B8,CZ	1.06069 	0.96883 	1.03219 	0.99684 	1.14053 	0.75639 	0.32756 	1.06477 	1.07484 	1.05043 	0.88401 	1.06784 	1.07218 	0.93457 	0.97474 
A,MIO_T,GHG,CRF2B8,DE	1.55396 	1.46814 	1.39545 	1.4055 	1.4821 	1.48137 	1.52676 	1.44735 	1.40697 	1.3516 	1.35677 	1.43155 	1.27522 	1.15036 	1.18004 
A,MIO_T,GHG,CRF2B8,DK	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,MIO_T,GHG,CRF2B8,EE	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,MIO_T,GHG,CRF2B8,EL	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,MIO_T,GHG,CRF2B8,ES	2.08377 	2.03157 	1.75712 	1.64441 	2.00012 	2.08914 	2.15982 	2.15591 	2.16409 	2.00237 	2.08285 	2.02892 	1.98326 	1.80395 	1.80601 
A,MIO_T,GHG,CRF2B8,EU27_2020	17.94019 	17.50013 	15.85686 	15.97255 	17.26797 	17.24128 	16.09837 	17.17676 	16.6619 	16.23198 	16.7671 	17.17158 	15.60905 	14.19723 	14.38441 
A,MIO_T,GHG,CRF2B8,FI	0.00269 	0.00129 	0.0014 	0.0016 	0.00129 	0.00196 	0.0012 	0.00412 	0.00266 	0.00104 	0.00126 	0.00157 	0.00143 	0.00302 	0.00151 
A,MIO_T,GHG,CRF2B8,FR	3.90182 	3.90016 	3.73655 	3.60841 	4.08313 	3.90223 	3.59009 	3.87547 	3.34108 	3.51992 	3.4064 	3.59073 	2.60835 	2.8496 	2.76294 
A,MIO_T,GHG,CRF2B8,HR	0.0658 	0.04231 	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,MIO_T,GHG,CRF2B8,HU	1.46298 	1.47531 	1.22589 	1.32035 	1.31829 	1.42146 	1.29292 	1.39187 	1.44644 	1.35428 	1.38963 	1.45792 	1.1531 	1.23621 	1.3769 
A,MIO_T,GHG,CRF2B8,IE	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,MIO_T,GHG,CRF2B8,IS	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,MIO_T,GHG,CRF2B8,IT	0.51652 	0.53651 	0.44473 	0.42899 	0.45684 	0.46706 	0.5018 	0.49943 	0.547 	0.48067 	0.4304 	0.51546 	0.58463 	0.53226 	0.53899 
A,MIO_T,GHG,CRF2B8,LT	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,MIO_T,GHG,CRF2B8,LU	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,MIO_T,GHG,CRF2B8,LV	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,MIO_T,GHG,CRF2B8,MT	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,MIO_T,GHG,CRF2B8,NL	0.79576 	0.78611 	0.77308 	0.78181 	0.78671 	0.77861 	0.78203 	0.79429 	0.78071 	0.89432 	0.94106 	0.91426 	0.90018 	0.83867 	0.87226 
A,MIO_T,GHG,CRF2B8,NO	0.93437 	0.96357 	0.89319 	0.94602 	0.8983 	0.94831 	0.88689 	0.87382 	0.85619 	0.85626 	0.85792 	0.79763 	0.67144 	0.72698 	0.57461 
A,MIO_T,GHG,CRF2B8,PL	1.16922 	1.32727 	1.06492 	1.16978 	1.15075 	1.3273 	1.13066 	1.22442 	1.18981 	1.20446 	1.22043 	0.93311 	1.17187 	0.79026 	0.91798 
A,MIO_T,GHG,CRF2B8,PT	0.68744 	0.65489 	0.40904 	0.55871 	0.62096 	0.65749 	0.66453 	0.67411 	0.40667 	0.66971 	0.65191 	0.66757 	0.50016 	0.14624 	0.01466 
A,MIO_T,GHG,CRF2B8,RO	0.10576 	0.02027 	0.03397 	0.00218 	0.00711 	: m	: m	: m	0.00851 	0.00921 	: m	: m	: m	: m	: m
A,MIO_T,GHG,CRF2B8,SE	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,MIO_T,GHG,CRF2B8,SI	0.02716 	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,MIO_T,GHG,CRF2B8,SK	0.40375 	0.42575 	0.31926 	0.33079 	0.2506 	0.33182 	0.33822 	0.35785 	0.39941 	0.34414 	0.38166 	0.39549 	0.34963 	0.37647 	0.25237 
A,MIO_T,GHG,CRF2B8,TR	0.00135 	0.00135 	0.00135 	0.00135 	0.00135 	0.00135 	0.00132 	0.00135 	0.00119 	0.00135 	0.00135 	0.00135 	0.00125 	0.00135 	0.00135 
A,MIO_T,GHG,CRF2B9,BE	0.58681 	0.89864 	0.76571 	0.83671 	0.9392 	1.07713 	1.26828 	1.36708 	1.4832 	1.21488 	0.84137 	0.27442 	0.15003 	0.03143 	0.00159 
A,MIO_T,GHG,CRF2B9,BG	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,MIO_T,GHG,CRF2B9,CH	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,MIO_T,GHG,CRF2B9,CY	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,MIO_T,GHG,CRF2B9,CZ	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,MIO_T,GHG,CRF2B9,DE	0.08894 	0.10003 	0.11115 	0.10405 	0.00974 	0.00997 	0.00902 	0.00812 	0.00773 	0.00819 	0.0069 	0.00716 	0.00848 	0.00724 	0.00888 
A,MIO_T,GHG,CRF2B9,DK	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,MIO_T,GHG,CRF2B9,EE	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,MIO_T,GHG,CRF2B9,EL	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,MIO_T,GHG,CRF2B9,ES	0.98971 	0.42635 	0.31736 	0.20331 	0.14283 	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,MIO_T,GHG,CRF2B9,EU27_2020	3.66542 	3.18498 	2.8318 	3.02462 	2.66468 	2.93214 	3.21354 	2.98228 	3.4314 	2.63377 	1.58052 	1.01148 	0.7614 	0.38892 	0.3113 
A,MIO_T,GHG,CRF2B9,FI	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,MIO_T,GHG,CRF2B9,FR	0.27183 	0.209 	0.22221 	0.21446 	0.24707 	0.31115 	0.39561 	0.40359 	0.26989 	0.24997 	0.24515 	0.20145 	0.14557 	0.08945 	0.06848 
A,MIO_T,GHG,CRF2B9,HR	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,MIO_T,GHG,CRF2B9,HU	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,MIO_T,GHG,CRF2B9,IE	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,MIO_T,GHG,CRF2B9,IS	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,MIO_T,GHG,CRF2B9,IT	1.16773 	1.29189 	1.20764 	1.41329 	1.26071 	1.39335 	1.34025 	1.07078 	1.35701 	0.78131 	0.37535 	0.26213 	0.30119 	0.17374 	0.17758 
A,MIO_T,GHG,CRF2B9,LT	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,MIO_T,GHG,CRF2B9,LU	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,MIO_T,GHG,CRF2B9,LV	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,MIO_T,GHG,CRF2B9,MT	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,MIO_T,GHG,CRF2B9,NL	0.56041 	0.25906 	0.20772 	0.2528 	0.06512 	0.14055 	0.20037 	0.13271 	0.31357 	0.37942 	0.11176 	0.26632 	0.15611 	0.08706 	0.05477 
A,MIO_T,GHG,CRF2B9,NO	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,MIO_T,GHG,CRF2B9,PL	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,MIO_T,GHG,CRF2B9,PT	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,MIO_T,GHG,CRF2B9,RO	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,MIO_T,GHG,CRF2B9,SI	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,MIO_T,GHG,CRF2B9,SK	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,MIO_T,GHG,CRF2B9,TR	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,MIO_T,GHG,CRF2C,AT	10.4201 	10.42963 	10.08494 	10.46988 	10.40904 	10.82546 	10.38795 	11.15913 	9.47 	10.37556 	9.51807 	11.03887 	10.44923 	10.12055 	9.99533 
A,MIO_T,GHG,CRF2C,BE	5.26965 	4.85275 	3.74199 	3.89074 	3.90839 	3.80751 	4.33046 	4.14077 	4.25313 	4.04819 	3.06898 	3.57069 	3.51522 	3.33414 	4.21887 
A,MIO_T,GHG,CRF2C,BG	0.28866 	0.31588 	0.29017 	0.22179 	0.24929 	0.22406 	0.22342 	0.18308 	0.18611 	0.16065 	0.14893 	0.13265 	0.15122 	0.15811 	0.20008 
A,MIO_T,GHG,CRF2C,CH	0.04553 	0.04105 	0.04209 	0.05416 	0.05912 	0.05073 	0.02834 	0.01024 	0.00994 	0.00827 	0.00793 	0.00877 	0.00954 	0.00832 	0.00797 
A,MIO_T,GHG,CRF2C,CY	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
A,MIO_T,GHG,CRF2C,CZ	6.61022 	6.56273 	6.39826 	6.58714 	6.77043 	6.49616 	6.76076 	6.01678 	6.46655 	5.84023 	5.79614 	6.37554 	5.60406 	4.35486 	3.04505 
A,MIO_T,GHG,CRF2C,DE	16.66148 	17.23651 	14.87906 	15.37504 	17.11475 	17.02155 	18.58394 	21.82234 	20.07275 	18.18351 	15.97071 	17.70399 	15.65633 	15.38954 	17.06721 
A,MIO_T,GHG,CRF2C,DK	0.00018 	0.00024 	0.00013 	0.00016 	0.00018 	0.0002 	0.00015 	0.00017 	0.00012 	0.00011 	0.00009 	0.00007 	0.00005 	0.00007 	0.00006 
